time,qty,sin_day,cos_day,sincos_day,day_of_week,TMEDIA °C,TMIN °C,TMAX °C,PUNTORUGIADA °C,UMIDITA %,VISIBILITA km,VENTOMEDIA km/h,VENTOMAX km/h,RAFFICA km/h,PRESSIONESLM mb,conditions
2016-04-09,42,0.9886775902323404,-0.1500553983446526,-0.14835640963674504,5,13.0,9.0,15.0,8.0,73.0,9.0,9.0,17.0,0.0,1004.0,-1
2016-04-10,9,0.9859481499638304,-0.16705162550211902,-0.1647042411122649,6,13.0,8.0,18.0,8.0,71.0,10.0,10.0,20.0,0.0,1009.0,1
2016-04-11,34,0.9829265519799822,-0.18399835165768005,-0.1808568653648837,0,14.0,8.0,19.0,8.0,71.0,10.0,8.0,13.0,0.0,1015.0,1
2016-04-12,18,0.9796136916454901,-0.20089055513063528,-0.19679513832823348,1,16.0,9.0,22.0,8.0,60.0,10.0,10.0,19.0,0.0,1015.0,1
2016-04-13,25,0.9760105506323683,-0.21772323039653177,-0.21250016998477697,2,19.0,15.0,25.0,9.0,54.0,9.0,18.0,41.0,63.0,1010.0,1
2016-04-14,31,0.9721181966290613,-0.23449138957040966,-0.22795334675422932,3,17.0,12.0,23.0,10.0,66.0,10.0,9.0,19.0,0.0,1012.0,1
2016-04-15,40,0.9679377830240643,-0.2511900638848191,-0.2431363535543449,4,15.0,8.0,21.0,8.0,62.0,10.0,10.0,19.0,0.0,1016.0,1
2016-04-16,60,0.9634705485641488,-0.2678143051621742,-0.2580311955079263,5,17.0,9.0,22.0,6.0,52.0,10.0,15.0,39.0,59.0,1016.0,1
2016-04-17,17,0.9587178169872964,-0.2843591872810036,-0.2726202192703256,6,21.0,17.0,25.0,6.0,37.0,10.0,20.0,33.0,52.0,1015.0,1
2016-04-18,22,0.9536809966304456,-0.30081980763566757,-0.2868861339521624,0,19.0,14.0,23.0,10.0,58.0,10.0,8.0,17.0,0.0,1015.0,1
2016-04-19,46,0.9483615800121716,-0.3171912885891059,-0.3008120316124612,1,16.0,12.0,21.0,8.0,65.0,9.0,15.0,33.0,0.0,1014.0,1
2016-04-20,32,0.9427611433904207,-0.3334687789181868,-0.31438140729791725,2,15.0,9.0,23.0,7.0,57.0,0.0,9.0,15.0,0.0,1020.0,1
2016-04-21,25,0.9368813462954315,-0.3496474552512284,-0.3275781786045425,3,16.0,10.0,22.0,7.0,57.0,0.0,6.0,13.0,0.0,1022.0,1
2016-04-22,29,0.9307239310379793,-0.3657225234972692,-0.34038670473850813,4,16.0,10.0,21.0,10.0,68.0,10.0,10.0,20.0,0.0,1018.0,1
2016-04-23,70,0.9242907221930933,-0.38168922026665897,-0.35279180505358887,5,15.0,13.0,19.0,12.0,82.0,10.0,10.0,22.0,0.0,1009.0,-1
2016-04-24,21,0.9175836260593938,-0.3975428142825558,-0.3647787770432437,6,15.0,12.0,19.0,11.0,77.0,10.0,11.0,20.0,39.0,1001.0,-1
2016-04-25,13,0.9106046300942163,-0.4132786077829042,-0.3763334137660042,0,11.0,7.0,14.0,7.0,65.0,10.0,21.0,41.0,63.0,1005.0,-1
2016-04-26,33,0.9033558023246845,-0.4288919379124835,-0.3874420206835203,1,11.0,6.0,15.0,6.0,71.0,10.0,15.0,22.0,41.0,1012.0,-1
2016-04-27,15,0.8958392907349089,-0.4443781781046132,-0.3980914318913077,2,14.0,12.0,17.0,10.0,75.0,10.0,14.0,20.0,0.0,1012.0,-1
2016-04-28,23,0.8880573226294932,-0.45973273945210397,-0.4082690257229578,3,15.0,13.0,17.0,10.0,74.0,10.0,11.0,20.0,0.0,1013.0,-1
2016-04-29,49,0.8800122039735357,-0.47495107206704995,-0.41796273970931824,4,16.0,12.0,22.0,10.0,70.0,10.0,10.0,19.0,0.0,1014.0,1
2016-04-30,59,0.8717063187093219,-0.4900286664290592,-0.42716108487491344,5,16.0,10.0,21.0,10.0,72.0,9.0,8.0,19.0,0.0,1015.0,-1
2016-05-01,0,0.8631421280499114,-0.5049610547215203,-0.4358531593546608,6,13.0,9.0,18.0,10.0,80.0,8.0,8.0,17.0,32.0,1011.0,-1
2016-05-02,25,0.8543221697498271,-0.5197438121555154,-0.44402866131474644,0,12.0,7.0,17.0,8.0,78.0,10.0,8.0,17.0,33.0,1008.0,-1
2016-05-03,30,0.8452490573530633,-0.5343725582809786,-0.4516779011623421,1,17.0,11.0,22.0,9.0,63.0,10.0,17.0,30.0,44.0,1010.0,-1
2016-05-04,44,0.8359254794186372,-0.5488429582847189,-0.4587918130296967,2,17.0,12.0,23.0,6.0,52.0,10.0,13.0,26.0,0.0,1014.0,1
2016-05-05,34,0.8263541987239096,-0.5631507242749185,-0.4653619655189896,3,15.0,9.0,21.0,8.0,63.0,10.0,10.0,17.0,30.0,1017.0,-1
2016-05-06,40,0.8165380514459162,-0.5772916165517272,-0.47138057169521036,4,16.0,9.0,22.0,7.0,57.0,10.0,8.0,17.0,0.0,1017.0,1
2016-05-07,64,0.8064799463209449,-0.591261444863578,-0.4768404983152227,5,17.0,12.0,22.0,9.0,61.0,10.0,8.0,20.0,0.0,1013.0,1
2016-05-08,34,0.7961828637826158,-0.6050560696488487,-0.48173527428207424,6,18.0,13.0,23.0,11.0,63.0,10.0,7.0,15.0,0.0,1014.0,1
2016-05-09,39,0.7856498550787147,-0.618671403262503,-0.48605909831453054,0,19.0,14.0,23.0,11.0,64.0,10.0,9.0,19.0,0.0,1017.0,1
2016-05-10,39,0.7748840413670407,-0.6321034111873486,-0.489806845822745,1,20.0,15.0,25.0,12.0,59.0,10.0,11.0,22.0,0.0,1015.0,1
2016-05-11,48,0.7638886127905428,-0.6453481132295501,-0.49297407498191514,2,19.0,17.0,24.0,15.0,77.0,8.0,10.0,22.0,0.0,1007.0,-1
2016-05-12,25,0.7526668275320085,-0.6584015846980487,-0.4955570319967273,3,17.0,15.0,20.0,14.0,82.0,8.0,12.0,19.0,0.0,1004.0,-1
2016-05-13,59,0.741222010848596,-0.6712599575675313,-0.4975526555503488,4,17.0,14.0,20.0,12.0,75.0,10.0,13.0,20.0,39.0,1005.0,1
2016-05-14,48,0.7295575540864878,-0.6839194216246103,-0.4989585804326961,5,15.0,13.0,17.0,13.0,91.0,8.0,11.0,19.0,0.0,1006.0,-1
2016-05-15,31,0.717676913675962,-0.6963762255968722,-0.49977314034367865,6,16.0,12.0,21.0,13.0,83.0,9.0,8.0,22.0,0.0,1010.0,-1
2016-05-16,40,0.705583610107178,-0.7086266782644596,-0.49999536986809506,0,16.0,10.0,21.0,12.0,82.0,8.0,7.0,15.0,0.0,1015.0,1
2016-05-17,24,0.6932812268869777,-0.720667149553861,-0.4996250056198418,1,16.0,12.0,19.0,12.0,78.0,10.0,8.0,20.0,0.0,1016.0,-1
2016-05-18,52,0.6807734094770165,-0.7324940716135786,-0.4986624865540778,2,16.0,11.0,21.0,11.0,74.0,10.0,10.0,19.0,0.0,1016.0,1
2016-05-19,17,0.6680638642135338,-0.7441039398713604,-0.49710895344697603,3,17.0,14.0,20.0,12.0,75.0,10.0,13.0,22.0,0.0,1012.0,-1
2016-05-20,56,0.6551563572090853,-0.7554933140726803,-0.4949662475436766,4,16.0,11.0,21.0,9.0,67.0,10.0,18.0,33.0,41.0,1011.0,1
2016-05-21,68,0.6420547132365637,-0.766658819300159,-0.4922369083760461,5,20.0,13.0,27.0,9.0,51.0,0.0,13.0,24.0,35.0,1016.0,1
2016-05-22,26,0.6287628145958347,-0.7775971469736267,-0.48892417075282846,6,20.0,13.0,26.0,10.0,54.0,10.0,11.0,20.0,0.0,1017.0,1
2016-05-23,14,0.615284599963328,-0.7883050558305252,-0.4850319609257536,0,18.0,14.0,22.0,9.0,56.0,10.0,15.0,26.0,41.0,1014.0,-1
2016-05-24,26,0.6016240632249229,-0.7987793728863647,-0.48056489193615054,1,17.0,12.0,21.0,9.0,61.0,10.0,11.0,20.0,0.0,1012.0,1
