time,qty
2019-08-29,52
2019-08-30,38
2019-08-31,70
2019-09-01,56
2019-09-02,65
2019-09-03,124
2019-09-04,101
2019-09-05,119
2019-09-06,117
2019-09-07,108
2019-09-08,51
2019-09-09,44
2019-09-10,56
2019-09-11,26
2019-09-12,49
2019-09-13,36
2019-09-14,66
2019-09-15,18
2019-09-16,27
2019-09-17,24
2019-09-18,28
2019-09-19,19
2019-09-20,48
2019-09-21,75
2019-09-22,16
2019-09-23,37
2019-09-24,26
2019-09-25,37
2019-09-26,44
2019-09-27,11
2019-09-28,68
2019-09-29,51
2019-09-30,29
2019-10-01,16
2019-10-02,32
2019-10-03,33
2019-10-04,49
2019-10-05,93
2019-10-06,37
2019-10-07,33
2019-10-08,32
2019-10-09,43
2019-10-10,39
2019-10-11,44
2019-10-12,75
2019-10-13,24
2019-10-14,35
2019-10-15,40
2019-10-16,46
2019-10-17,38
2019-10-18,31
2019-10-19,93
2019-10-20,30
2019-10-21,29
2019-10-22,32
2019-10-23,37
2019-10-24,50
2019-10-25,59
2019-10-26,86
2019-10-27,29
2019-10-28,41
2019-10-29,35
2019-10-30,29
2019-10-31,43
2019-11-01,27
2019-11-02,69
2019-11-03,21
2019-11-04,34
2019-11-05,30
2019-11-06,37
2019-11-07,39
2019-11-08,35
2019-11-09,67
2019-11-10,31
2019-11-11,13
2019-11-12,24
2019-11-13,30
2019-11-14,55
2019-11-15,21
2019-11-16,87
2019-11-17,33
2019-11-18,19
2019-11-19,20
2019-11-20,33
2019-11-21,36
2019-11-22,52
2019-11-23,52
2019-11-24,36
2019-11-25,38
2019-11-26,15
2019-11-27,7
2019-11-28,118
2019-11-29,159
2019-11-30,215
2019-12-01,86
2019-12-02,88
2019-12-03,28
2019-12-04,41
2019-12-05,31
2019-12-06,46
2019-12-07,58
2019-12-08,36
2019-12-09,34
2019-12-10,39
2019-12-11,43
2019-12-12,37
2019-12-13,16
2019-12-14,113
2019-12-15,68
2019-12-16,42
2019-12-17,63
2019-12-18,37
2019-12-19,54
2019-12-20,86
2019-12-21,104
2019-12-22,77
2019-12-23,83
2019-12-24,80
2019-12-25,0
2019-12-26,0
2019-12-27,57
2019-12-28,36
2019-12-29,46
2019-12-30,58
2019-12-31,78
