time,qty
2019-09-03,93
2019-09-04,124
2019-09-05,38
2019-09-06,33
2019-09-07,59
2019-09-08,31
2019-09-09,26
2019-09-10,50
2019-09-11,25
2019-09-12,33
2019-09-13,28
2019-09-14,42
2019-09-15,19
2019-09-16,29
2019-09-17,24
2019-09-18,29
2019-09-19,29
2019-09-20,43
2019-09-21,58
2019-09-22,26
2019-09-23,17
2019-09-24,38
2019-09-25,9
2019-09-26,24
2019-09-27,25
2019-09-28,61
2019-09-29,22
2019-09-30,14
2019-10-01,28
2019-10-02,22
2019-10-03,39
2019-10-04,28
2019-10-05,71
2019-10-06,30
2019-10-07,13
2019-10-08,9
2019-10-09,35
2019-10-10,36
2019-10-11,56
2019-10-12,55
2019-10-13,54
2019-10-14,54
2019-10-15,17
2019-10-16,37
2019-10-17,35
2019-10-18,41
2019-10-19,52
2019-10-20,24
2019-10-21,25
2019-10-22,36
2019-10-23,24
2019-10-24,21
2019-10-25,27
2019-10-26,58
2019-10-27,38
2019-10-28,33
2019-10-29,14
2019-10-30,22
2019-10-31,46
2019-11-01,27
2019-11-02,57
2019-11-03,11
2019-11-04,35
2019-11-05,22
2019-11-06,37
2019-11-07,22
2019-11-08,34
2019-11-09,79
2019-11-10,62
2019-11-11,19
2019-11-12,9
2019-11-13,29
2019-11-14,52
2019-11-15,28
2019-11-16,30
2019-11-17,33
2019-11-18,30
2019-11-19,25
2019-11-20,12
2019-11-21,27
2019-11-22,44
2019-11-23,86
2019-11-24,18
2019-11-25,32
2019-11-26,20
2019-11-27,14
2019-11-28,100
2019-11-29,155
2019-11-30,203
2019-12-01,115
2019-12-02,63
2019-12-03,31
2019-12-04,22
2019-12-05,28
2019-12-06,31
2019-12-07,52
2019-12-08,46
2019-12-09,28
2019-12-10,37
2019-12-11,26
2019-12-12,20
2019-12-13,28
2019-12-14,96
2019-12-15,64
2019-12-16,54
2019-12-17,66
2019-12-18,45
2019-12-19,42
2019-12-20,81
2019-12-21,129
2019-12-22,98
2019-12-23,100
2019-12-24,72
2019-12-25,0
2019-12-26,0
2019-12-27,45
2019-12-28,64
2019-12-29,37
2019-12-30,65
2019-12-31,44
